gysz;Megrendelésszám;Gyáriszám;Megnevezés ;Cikkszám;GYÉv;;
30939578;4570000557;30939578;G4_ELSTER_ECS_MEMB_05;G00105;2013;30939578;030939578
30939581;4570000557;30939581;G4_ELSTER_ECS_MEMB_05;G00105;2013;30939581;030939581
30939871;4570000557;30939871;G4_ELSTER_ECS_MEMB_05;G00105;2013;30939871;030939871
30939885;4570000557;30939885;G4_ELSTER_ECS_MEMB_05;G00105;2013;30939885;030939885
30939896;4570000557;30939896;G4_ELSTER_ECS_MEMB_05;G00105;2013;30939896;030939896
30939914;4570000557;30939914;G4_ELSTER_ECS_MEMB_05;G00105;2013;30939914;030939914
30940003;4570000557;30940003;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940003;030940003
30940143;4570000557;30940143;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940143;030940143
30940394;4570000557;30940394;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940394;030940394
30940420;4570000557;30940420;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940420;030940420
30940571;4570000557;30940571;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940571;030940571
30940758;4570000557;30940758;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940758;030940758
30940837;4570000557;30940837;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940837;030940837
30940842;4570000557;30940842;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940842;030940842
30940868;4570000557;30940868;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940868;030940868
30940892;4570000557;30940892;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940892;030940892
30940905;4570000557;30940905;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940905;030940905
30940971;4570000557;30940971;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940971;030940971
30940988;4570000557;30940988;G4_ELSTER_ECS_MEMB_05;G00105;2013;30940988;030940988
30941008;4570000557;30941008;G4_ELSTER_ECS_MEMB_05;G00105;2013;30941008;030941008
30941013;4570000557;30941013;G4_ELSTER_ECS_MEMB_05;G00105;2013;30941013;030941013
30941063;4570000557;30941063;G4_ELSTER_ECS_MEMB_05;G00105;2013;30941063;030941063
30941226;4570000557;30941226;G4_ELSTER_ECS_MEMB_05;G00105;2013;30941226;030941226
31175688;4570000557;31175688;G4_ELSTER_ECS_MEMB_05;G00105;2014;31175688;031175688
31176211;4570000557;31176211;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176211;031176211
31176215;4570000557;31176215;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176215;031176215
31176239;4570000557;31176239;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176239;031176239
31176581;4570000557;31176581;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176581;031176581
31176725;4570000557;31176725;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176725;031176725
31176855;4570000557;31176855;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176855;031176855
31176863;4570000557;31176863;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176863;031176863
31176868;4570000557;31176868;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176868;031176868
31176873;4570000557;31176873;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176873;031176873
31176879;4570000557;31176879;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176879;031176879
31176884;4570000557;31176884;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176884;031176884
31176890;4570000557;31176890;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176890;031176890
31176900;4570000557;31176900;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176900;031176900
31176906;4570000557;31176906;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176906;031176906
31176912;4570000557;31176912;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176912;031176912
31176915;4570000557;31176915;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176915;031176915
31176920;4570000557;31176920;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176920;031176920
31176932;4570000557;31176932;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176932;031176932
31176938;4570000557;31176938;G4_ELSTER_ECS_MEMB_05;G00105;2014;31176938;031176938
31177060;4570000557;31177060;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177060;031177060
31177075;4570000557;31177075;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177075;031177075
31177092;4570000557;31177092;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177092;031177092
31177097;4570000557;31177097;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177097;031177097
31177106;4570000557;31177106;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177106;031177106
31177114;4570000557;31177114;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177114;031177114
31177129;4570000557;31177129;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177129;031177129
31177131;4570000557;31177131;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177131;031177131
31177133;4570000557;31177133;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177133;031177133
31177353;4570000557;31177353;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177353;031177353
31177364;4570000557;31177364;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177364;031177364
31177375;4570000557;31177375;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177375;031177375
31177404;4570000557;31177404;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177404;031177404
31177414;4570000557;31177414;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177414;031177414
31177419;4570000557;31177419;G4_ELSTER_ECS_MEMB_05;G00105;2014;31177419;031177419
31238834;4570000557;31238834;G4_ELSTER_ECS_MEMB_05;G00105;2014;31238834;031238834
31238911;4570000557;31238911;G4_ELSTER_ECS_MEMB_05;G00105;2014;31238911;031238911
31239111;4570000557;31239111;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239111;031239111
31239116;4570000557;31239116;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239116;031239116
31239308;4570000557;31239308;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239308;031239308
31239357;4570000557;31239357;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239357;031239357
31239470;4570000557;31239470;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239470;031239470
31239492;4570000557;31239492;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239492;031239492
31239516;4570000557;31239516;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239516;031239516
31239556;4570000557;31239556;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239556;031239556
31239652;4570000557;31239652;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239652;031239652
31239851;4570000557;31239851;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239851;031239851
31239961;4570000557;31239961;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239961;031239961
31239972;4570000557;31239972;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239972;031239972
31239975;4570000557;31239975;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239975;031239975
31239976;4570000557;31239976;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239976;031239976
31239978;4570000557;31239978;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239978;031239978
31239980;4570000557;31239980;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239980;031239980
31239981;4570000557;31239981;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239981;031239981
31239982;4570000557;31239982;G4_ELSTER_ECS_MEMB_05;G00105;2014;31239982;031239982
31240031;4570000557;31240031;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240031;031240031
31240068;4570000557;31240068;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240068;031240068
31240244;4570000557;31240244;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240244;031240244
31240254;4570000557;31240254;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240254;031240254
31240398;4570000557;31240398;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240398;031240398
31240424;4570000557;31240424;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240424;031240424
31240596;4570000557;31240596;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240596;031240596
31240604;4570000557;31240604;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240604;031240604
31240606;4570000557;31240606;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240606;031240606
31240607;4570000557;31240607;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240607;031240607
31240608;4570000557;31240608;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240608;031240608
31240609;4570000557;31240609;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240609;031240609
31240617;4570000557;31240617;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240617;031240617
31240619;4570000557;31240619;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240619;031240619
31240621;4570000557;31240621;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240621;031240621
31240622;4570000557;31240622;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240622;031240622
31240629;4570000557;31240629;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240629;031240629
31240630;4570000557;31240630;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240630;031240630
31240631;4570000557;31240631;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240631;031240631
31240632;4570000557;31240632;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240632;031240632
31240635;4570000557;31240635;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240635;031240635
31240637;4570000557;31240637;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240637;031240637
31240645;4570000557;31240645;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240645;031240645
31240647;4570000557;31240647;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240647;031240647
31240649;4570000557;31240649;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240649;031240649
31240653;4570000557;31240653;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240653;031240653
31240660;4570000557;31240660;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240660;031240660
31240663;4570000557;31240663;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240663;031240663
31240664;4570000557;31240664;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240664;031240664
31240666;4570000557;31240666;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240666;031240666
31240671;4570000557;31240671;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240671;031240671
31240672;4570000557;31240672;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240672;031240672
31240675;4570000557;31240675;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240675;031240675
31240685;4570000557;31240685;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240685;031240685
31240689;4570000557;31240689;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240689;031240689
31240693;4570000557;31240693;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240693;031240693
31240694;4570000557;31240694;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240694;031240694
31240699;4570000557;31240699;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240699;031240699
31240710;4570000557;31240710;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240710;031240710
31240730;4570000557;31240730;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240730;031240730
31240735;4570000557;31240735;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240735;031240735
31240737;4570000557;31240737;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240737;031240737
31240738;4570000557;31240738;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240738;031240738
31240769;4570000557;31240769;G4_ELSTER_ECS_MEMB_05;G00105;2014;31240769;031240769
31263907;4570000557;31263907;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263907;031263907
31263915;4570000557;31263915;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263915;031263915
31263934;4570000557;31263934;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263934;031263934
31263938;4570000557;31263938;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263938;031263938
31263951;4570000557;31263951;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263951;031263951
31263958;4570000557;31263958;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263958;031263958
31263960;4570000557;31263960;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263960;031263960
31263962;4570000557;31263962;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263962;031263962
31263965;4570000557;31263965;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263965;031263965
31263973;4570000557;31263973;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263973;031263973
31263978;4570000557;31263978;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263978;031263978
31263980;4570000557;31263980;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263980;031263980
31263981;4570000557;31263981;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263981;031263981
31263984;4570000557;31263984;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263984;031263984
31263985;4570000557;31263985;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263985;031263985
31263988;4570000557;31263988;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263988;031263988
31263990;4570000557;31263990;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263990;031263990
31263991;4570000557;31263991;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263991;031263991
31263992;4570000557;31263992;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263992;031263992
31263993;4570000557;31263993;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263993;031263993
31263995;4570000557;31263995;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263995;031263995
31263996;4570000557;31263996;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263996;031263996
31263997;4570000557;31263997;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263997;031263997
31263998;4570000557;31263998;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263998;031263998
31263999;4570000557;31263999;G4_ELSTER_ECS_MEMB_05;G00105;2014;31263999;031263999
31264213;4570000557;31264213;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264213;031264213
31264216;4570000557;31264216;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264216;031264216
31264250;4570000557;31264250;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264250;031264250
31264253;4570000557;31264253;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264253;031264253
31264257;4570000557;31264257;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264257;031264257
31264258;4570000557;31264258;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264258;031264258
31264262;4570000557;31264262;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264262;031264262
31264267;4570000557;31264267;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264267;031264267
31264270;4570000557;31264270;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264270;031264270
31264271;4570000557;31264271;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264271;031264271
31264274;4570000557;31264274;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264274;031264274
31264275;4570000557;31264275;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264275;031264275
31264283;4570000557;31264283;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264283;031264283
31264295;4570000557;31264295;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264295;031264295
31264298;4570000557;31264298;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264298;031264298
31264403;4570000557;31264403;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264403;031264403
31264404;4570000557;31264404;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264404;031264404
31264405;4570000557;31264405;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264405;031264405
31264407;4570000557;31264407;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264407;031264407
31264408;4570000557;31264408;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264408;031264408
31264410;4570000557;31264410;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264410;031264410
31264411;4570000557;31264411;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264411;031264411
31264415;4570000557;31264415;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264415;031264415
31264417;4570000557;31264417;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264417;031264417
31264418;4570000557;31264418;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264418;031264418
31264419;4570000557;31264419;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264419;031264419
31264422;4570000557;31264422;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264422;031264422
31264425;4570000557;31264425;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264425;031264425
31264427;4570000557;31264427;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264427;031264427
31264429;4570000557;31264429;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264429;031264429
31264432;4570000557;31264432;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264432;031264432
31264441;4570000557;31264441;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264441;031264441
31264443;4570000557;31264443;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264443;031264443
31264445;4570000557;31264445;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264445;031264445
31264450;4570000557;31264450;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264450;031264450
31264451;4570000557;31264451;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264451;031264451
31264480;4570000557;31264480;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264480;031264480
31264531;4570000557;31264531;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264531;031264531
31264537;4570000557;31264537;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264537;031264537
31264582;4570000557;31264582;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264582;031264582
31264774;4570000557;31264774;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264774;031264774
31264824;4570000557;31264824;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264824;031264824
31264841;4570000557;31264841;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264841;031264841
31264854;4570000557;31264854;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264854;031264854
31264861;4570000557;31264861;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264861;031264861
31264868;4570000557;31264868;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264868;031264868
31264870;4570000557;31264870;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264870;031264870
31264872;4570000557;31264872;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264872;031264872
31264892;4570000557;31264892;G4_ELSTER_ECS_MEMB_05;G00105;2014;31264892;031264892
31306773;4570000557;31306773;G4_ELSTER_ECS_MEMB_05;G00105;2014;31306773;031306773
31306953;4570000557;31306953;G4_ELSTER_ECS_MEMB_05;G00105;2014;31306953;031306953
31307069;4570000557;31307069;G4_ELSTER_ECS_MEMB_05;G00105;2014;31307069;031307069
31346850;4570000557;31346850;G4_ELSTER_ECS_MEMB_05;G00105;2014;31346850;031346850
31346994;4570000557;31346994;G4_ELSTER_ECS_MEMB_05;G00105;2014;31346994;031346994
31347024;4570000557;31347024;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347024;031347024
31347047;4570000557;31347047;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347047;031347047
31347058;4570000557;31347058;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347058;031347058
31347108;4570000557;31347108;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347108;031347108
31347351;4570000557;31347351;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347351;031347351
31347454;4570000557;31347454;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347454;031347454
31347460;4570000557;31347460;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347460;031347460
31347467;4570000557;31347467;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347467;031347467
31347472;4570000557;31347472;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347472;031347472
31347474;4570000557;31347474;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347474;031347474
31347476;4570000557;31347476;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347476;031347476
31347477;4570000557;31347477;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347477;031347477
31347478;4570000557;31347478;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347478;031347478
31347508;4570000557;31347508;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347508;031347508
31347542;4570000557;31347542;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347542;031347542
31347543;4570000557;31347543;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347543;031347543
31347550;4570000557;31347550;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347550;031347550
31347562;4570000557;31347562;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347562;031347562
31347576;4570000557;31347576;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347576;031347576
31347585;4570000557;31347585;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347585;031347585
31347593;4570000557;31347593;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347593;031347593
31347597;4570000557;31347597;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347597;031347597
31347602;4570000557;31347602;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347602;031347602
31347607;4570000557;31347607;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347607;031347607
31347618;4570000557;31347618;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347618;031347618
31347627;4570000557;31347627;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347627;031347627
31347639;4570000557;31347639;G4_ELSTER_ECS_MEMB_05;G00105;2014;31347639;031347639
31324690;4570000557;31324690;G4_ELSTER_ECS_MEMB_05;G00105;2014;31324690;031324690
31324706;4570000557;31324706;G4_ELSTER_ECS_MEMB_05;G00105;2014;31324706;031324706
31324834;4570000557;31324834;G4_ELSTER_ECS_MEMB_05;G00105;2014;31324834;031324834
31324845;4570000557;31324845;G4_ELSTER_ECS_MEMB_05;G00105;2014;31324845;031324845
31324851;4570000557;31324851;G4_ELSTER_ECS_MEMB_05;G00105;2014;31324851;031324851
31324853;4570000557;31324853;G4_ELSTER_ECS_MEMB_05;G00105;2014;31324853;031324853
31324856;4570000557;31324856;G4_ELSTER_ECS_MEMB_05;G00105;2014;31324856;031324856
31324862;4570000557;31324862;G4_ELSTER_ECS_MEMB_05;G00105;2014;31324862;031324862
31324863;4570000557;31324863;G4_ELSTER_ECS_MEMB_05;G00105;2014;31324863;031324863
31324864;4570000557;31324864;G4_ELSTER_ECS_MEMB_05;G00105;2014;31324864;031324864
31324868;4570000557;31324868;G4_ELSTER_ECS_MEMB_05;G00105;2014;31324868;031324868
31325130;4570000557;31325130;G4_ELSTER_ECS_MEMB_05;G00105;2014;31325130;031325130
31325137;4570000557;31325137;G4_ELSTER_ECS_MEMB_05;G00105;2014;31325137;031325137
31325138;4570000557;31325138;G4_ELSTER_ECS_MEMB_05;G00105;2014;31325138;031325138
31325172;4570000557;31325172;G4_ELSTER_ECS_MEMB_05;G00105;2014;31325172;031325172
31325173;4570000557;31325173;G4_ELSTER_ECS_MEMB_05;G00105;2014;31325173;031325173
31325210;4570000557;31325210;G4_ELSTER_ECS_MEMB_05;G00105;2014;31325210;031325210
31325212;4570000557;31325212;G4_ELSTER_ECS_MEMB_05;G00105;2014;31325212;031325212
31371936;4570000557;31371936;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371936;031371936
31371941;4570000557;31371941;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371941;031371941
31371943;4570000557;31371943;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371943;031371943
31371944;4570000557;31371944;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371944;031371944
31371948;4570000557;31371948;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371948;031371948
31371949;4570000557;31371949;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371949;031371949
31371953;4570000557;31371953;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371953;031371953
31371957;4570000557;31371957;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371957;031371957
31371963;4570000557;31371963;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371963;031371963
31371965;4570000557;31371965;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371965;031371965
31371967;4570000557;31371967;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371967;031371967
31371968;4570000557;31371968;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371968;031371968
31371971;4570000557;31371971;G4_ELSTER_ECS_MEMB_05;G00105;2014;31371971;031371971
